Partner ID,Logo,Partner Name,Description,Services,Country,Operating State / Province,City/DMA,OperatingFormats,Office Address Country,Office Address State,Office Address Street,Office Address City / DMA,Office Address Zip Code / Pin Code,Contact Name,Contact Phone,Contact Email,Website,Verified
,,GALE,,OOH Specialists,US,,,,,,,,,Max Bass,+1 646-862-3555,max.bass@galepartners.com,,Not Verified
,,Galileo Associates,,,US,,,,,,,,,,,david@galileoassociates.com,,Not Verified
,,GAM Graphics and Marketing,,OOH Specialists,US,,,,,,,,,Bruce Gemmill,(703) 450-4121,bruce@graphicsandmarketing.com,,Not Verified
,,GAMBLE BROTHERS LLC,,,US,,,,,,,,,GAMBLE BROTHERS LLC,8702435369,,,Not Verified
,,GAMBLE OUTDOORS,,,US,,,,,,,,,GAMBLE OUTDOORS,8702435374,,,Not Verified
,,Gameday Gateway,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Gander Digital,,Media Company,US,,,,,,,,,Doug Bauer,(208) 791-8965,dbauer@lmtribune.com,,verified
,,Garden State Outdoor,,Media Company,US,,"1 - New York, NY;4 - Philadelphia, PA",Bulletin,,,,,,Judy Hines,(609) 340-0040,gburkett@gardenstateoutdoor.com,,Geopath Audited
,,"Garden State Outdoor, LLC",,,US,,,,,,,,,,,,,Not Verified
,,Garrison Hughes,,OOH Specialists,US,,,,,,,,,Dave Popelka,412-338-0123,dpopelka@garrisonhughes.com,,Not Verified
,,Gary H & Becky Dunham,,Media Company,US,,,,,,,,,,,,,Not Verified
,,GARY HENARD,,,US,,,,,,,,,GARY HENARD,8707346100,,,Not Verified
,,GARY HOGSETT,,,US,,,,,,,,,GARY HOGSETT,5012620682,,,Not Verified
,,Gary M. Breen,,Media Company,US,,,,,,,,,,,,,Not Verified
,,GARY OR MARGARET MOREHEAD,,,US,,,,,,,,,GARY OR MARGARET MOREHEAD,5016819848,,,Not Verified
,,GARY STRINGFELLOW,,,US,,,,,,,,,GARY STRINGFELLOW,5013628480,,,Not Verified
,,Gaston Outdoor Advertising,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Gated,,,US,,,,,,,,,,,,,Not Verified
,,Gateway Inn & Suites,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Gateway Outdoor Advertising,,Media Company,US,,"1 - New York, NY;2 - Los Angeles, CA;4 - Philadelphia, PA;8 - Washington, DC (Hagerstown, MD);11 - Detroit, MI;23 - Pittsburgh, PA;52 - Buffalo, NY;65 - Charleston-Huntington, WV;77 - Columbia, SC;78 - Rochester, NY;84 - Syracuse, NY;144 - Salisbury, MD;156 - Bluefield-Beckley-Oak Hill, WV",Bulletin;Display;Junior Poster;Murals;Panel;Poster;Transit Shelter,,,,,,Brad Heard,843-655-3706,bheard@gatewayoutdoor.com,,Geopath Audited
,,Gatewood Marketing  Inc / GATEWOOD MARKETING,,Media Management & Operations,US,,,,,,,,,Mr. Robert Gatewood,301-839-2836,,,Not Verified
,,Gawronski Signs,,Media Company,US,,,,,,,,,,608-524-4012,,,verified
,,Gaylen D & Jane J Bachman,,Media Company,US,,,,,,,,,,,,,Not Verified
,,GCI DIGITAL IMAGING,,Media Management & Operations,US,,,,,,,,,Carla Elwert,+1 513-521-7446,carla@gci-digital.com,,Not Verified
,,GCI Marketing,,Media Management & Operations,US,,,,,,,,,,,Connie@gciad.com,,Not Verified
,,GCS is a Geospatial IT Services Company.,,Media Management & Operations,US,,,,,,,,,John Waterman,+1 406-747-8393,jwaterman@yourdatasmarter.com,,Not Verified
,,Geckos,,Media Company,US,,,,,,,,,Noha Bakri,,noha@gecko.me,,verified
,,Gelberg Signs,,Media Management & Operations,US,,,,,,,,,,,mroche@gelbergsigns.com,,verified
,,Gems Outdoor,,Media Company,US,,,Digital Billboards;STATIC BILLBOARD,,,,,,Tolulope Folayan,+234 (0) 903 9673 93,,,Not Verified
,,Gene Romero Signs,,Media Company,US,,,,,,,,,,(337) 376-7022,generomerobillboards@gmail.com,,verified
,,General Outdoor,,Media Company,US,,"2 - Los Angeles, CA",Bulletin,,,,,,Casey Holt,909-983-4414,staff@generaloutdoor.com,,Geopath Audited
,,Genesis Studios,,Media Management & Operations,US,,,,,,,,,John Collins,,john@gencreative.com,,Not Verified
,,Geneva Capital,,Media Management & Operations,US,,,,,,,,,Jay Driscoll,(303) 759-3587,,,Not Verified
,,GENTRY CORPORATION,,,US,,,,,,,,,GENTRY CORPORATION,8705843211,,,Not Verified
,,Gentry Locke Rakes & Moore,,Media Management & Operations,US,,,,,,,,,Chip (John G.) Dicks,804.225.5507,chipdicks@gentrylocke.com,,Not Verified
,,Geometria,,Media Company,US,,,,,,,,,Denys Kanel,910-777-7770,sales@geometria.us,,verified
,,geopath,,Attribution / Measurement / Verification;Media Company,US,,"1 - New York, NY;3 - Chicago, IL;6 - San Francisco-Oakland-San Jose, CA;8 - Washington, DC (Hagerstown, MD);9 - Atlanta, GA",Bulletin;Panel,,,,,,Kevin Romero,212-972-8075,kromero@geopath.org,,Geopath Audited
,,Geopath Outdoor,,,US,,,,,,,,,,,,,Not Verified
,,GeoReach LLC,,Media Management & Operations,US,,,,,,,,,Matt Carusone,(203) 816-1574,matt@georeach.net,,Not Verified
,,GEORGE BUTLER,,,US,,,,,,,,,GEORGE BUTLER,4792534230,,,Not Verified
,,GEORGE PATTERSON,,,US,,,,,,,,,GEORGE PATTERSON,5018436633,,,Not Verified
,,Georgia Outdoor Advertising,,Media Company,US,,,,,,,,,Greg Phillips,7706301684,greg@gaoutdoor.com,,verified
,,GERALD LANCE,,,US,,,,,,,,,GERALD LANCE,8704925821,,,Not Verified
,,GFWC - MARY SPEICE,,,US,,,,,,,,,GFWC - MARY SPEICE,8707412814,,,Not Verified
,,GGA Global,,OOH Specialists,US,,,,,,,,,,,info@ggaglobal.com,,Not Verified
,,GH Imaging,,Media Management & Operations,US,,,,,,,,,Rob Reid,+1 800-678-4041,,,Not Verified
,,Ghi Sign Service Inc.,,Media Management & Operations,US,,,,,,,,,,,phil@ghisign.com,,verified
,,Giant Propeller,,Media Management & Operations,US,,,,,,,,,,,hello@giantpropeller.com,,Not Verified
,,Gibson Advertising Agency,,OOH Specialists,US,,,,,,,,,Mike Curtis,+1 406-670-3412,,,Not Verified
,,GIBSON'S SIGN-MART,,,US,,,,,,,,,GIBSON'S SIGN-MART,8709728693,,,Not Verified
,,Giesken Outdoor,,Media Company,US,,"63 - Dayton, OH",Bulletin;Digital Billboards,,,,,,Thomas Giesken,419-233-7143,tom@gieskenoutdoor.com,,Geopath Audited
,,Giesken Outdoor Advertising,,,US,,,,,,,,,,,,,Not Verified
,,GiGante Vaz Partners,,Media Management & Operations,US,,,,,,,,,,,info@gigantevaz.com,,Not Verified
,,Gigantic Color,,Media Management & Operations,US,,,,,,,,,Spencer Reamy,,spencer.reamy@phase3mc.com,,Not Verified
,,Gigantic Media,,Media Company,US,,,,,,,,,Andy Greenwald,,andy@giganticmediallc.com,,verified
,,GILBERT LUMBER & SUPPLY CO.,,,US,,,,,,,,,GILBERT LUMBER & SUPPLY CO.,8708875503,,,Not Verified
,,GILBERT SIGNS,,,US,,,,,,,,,GILBERT SIGNS,8702732107,,,Not Verified
,,GILBERT'S SIGN,,,US,,,,,,,,,GILBERT'S SIGN,8702732107,,,Not Verified
,,GILBERT'S SIGNS,,,US,,,,,,,,,GILBERT'S SIGNS,8702732107,,,Not Verified
,,Gilbreath Outdoor,,Media Company,US,,,,,,,,,Stan Richardson,(281) 992-4555,stan@gilbreathoutdoor.com,,verified
,,Gillespie Group Marketing & Advertising,,OOH Specialists,US,,,,,,,,,Carolyn Banks,+1 610-924-0900,carolyn@gillespiegroup.com,,Not Verified
,,GIMBAL,,Attribution / Measurement / Verification,US,,,,,,,,,John Hoskins,8008825216,john.hoskins@gimbal.com,,verified
,,Giraudy,,Media Company,US,,,,,,,,,Cyril Derache,01 55 00 53 00,cyril.derache@giraudy.fr,,Not Verified
,,GKV,,OOH Specialists,US,,,,,,,,,Kevin Kempske,+1 410-539-5400,kevin.kempske@gkv.com,,Not Verified
,,Glacier Media Group,,Media Company,US,,,,,,,,,,604-872-8565,tshoults@glaciermedia.ca,,verified
,,Glass McClure,,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,GLEN ZURCHER CUSTOM CARPETS,,,US,,,,,,,,,GLEN ZURCHER CUSTOM CARPETS,8707361816,,,Not Verified
,,Glen-Isle Lodge,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Glendale Beeline,,Media Company,US,,,,,,,,,,,,,Geopath Audited
,,Glenn Hopper,,,US,,,,,,,,,,,,,Not Verified
,,GLIDEWELL ENTERPRISES,,,US,,,,,,,,,GLIDEWELL ENTERPRISES,4794522971,,,Not Verified
,,Glipsa,,Media Company,US,,,,,,,,,Shweta Gogia,3055571300,shweta.gogia@glispa.com,,verified
,,Global Outdoor(Exterion Media),,Media Company,US,,,,,,,,,Doug Bell,7025442119,,,verified
,,Global Street Art,,Media Company,US,,,,,,,,,,+4407814734569,dudes@globalstreetart.com,,verified
,,GlobalHue,,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,GLS PROPERTIES LLC,,,US,,,,,,,,,GLS PROPERTIES LLC,4754528489,,,Not Verified
,,GMLV,,DSPs / SSPs / Exchanges,US,,,,,,,,,Geri Dawes,+1 973-848-1100,gdawes@gmlv.co,,Not Verified
,,Go Gorilla Media,,Media Company,US,,,,,,,,,Alan Wolan,833-464-6745,alan@gogorillamedia.com,,verified
,,Goa Billboards,,Media Company,US,,,,,,,,,John Tyquin,61738541150,john@goa.com.au,,verified
,,Goda Advertising,,OOH Specialists,US,,,,,,,,,,,info@goda.com,,Not Verified
,,Godfrey Social pr,,DSPs / SSPs / Exchanges,US,,,,,,,,,,,,,Not Verified
,,GoDurham,,Media Company,US,,"24 - Raleigh-Durham (Fayetteville), NC",Bulletin;Panel,,,,,,,,,,Geopath Audited
,,GOLD COAST ADVERTISING INC,,Media Company,US,,,,,,,,,Alison Oliver,(954) 791-6131,,,verified
,,"Gold Country Adventures, Inc.",,Media Company,US,,,,,,,,,,,,,Not Verified
,,Gold image printing,,Media Management & Operations,US,,,,,,,,,,,quotes@goldimageprinting.com,,Not Verified
,,Golden Eagle,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Golden Empire Transit,,Media Company,US,,,,,,,,,,,webcontact@getbus.org,,verified
,,Golden Gate Transit,,Media Company,US,,,,,,,,,,,,,Geopath Audited
,,Golden Properties II,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Goldschmidt Vineyards,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Goldsmith Company,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Golin,,,US,,,,,,,,,Ridley Green,,rgreen@golin.com,,Not Verified
,,GoLinks,,,US,,,,,,,,,,,,,Not Verified
,,Good Billboards,,Media Company,US,,,,,,,,,Christian Good,662-361-5807,goodadvertisingllc@gmail.com,,verified
,,Good Signs,,Media Company,US,,,,,,,,,,,,,Not Verified
,,"Goodby, Silverstein & Partners",,OOH Specialists,US,,,,,,,,,Meredith Vellines,,meredith_vellines@gspsf.com,,Not Verified
,,Google Test Company,,,US,,,,,,,,,,,,,Not Verified
,,GoOutdoorAds,,OOH Specialists,US,,,,,,,,,John Batcheler,(678) 793-2050,,,verified
,,Gordley Group,,OOH Specialists,US,,,,,,,,,Jan Gordley,(520) 327-6077,jan@gordleygroup.com,,Not Verified
,,Gordon Outdoor,,Media Company,US,,,,,,,,,Jeff Gordon,918-636-6474,jeffgordon@gordonoutdoor.com,,verified
,,Gorilla Printing,,Media Management & Operations,US,,,Billboard;Dedicated Wildposting;Panel;Poster,,,,,,,,info@gorillaprinting.com,,Not Verified
,,Gotcha Covered Media,,Media Company,US,,,,,,,,,Rick Engley,866-355-6267,rick@gotchacoveredmedia.com,,verified
,,Gotham Outdoor,,Media Company,US,,"1 - New York, NY",Bulletin;Murals,,,,,,Daniel Levin,646-215-1660,daniel@gothamoutdoor.com,,verified
,,GotPrint,,Media Management & Operations,US,,,,,,,,,,+1 877-922-7374,partners@gotprint.com,,Not Verified
,,GP Global Outdoor Advertising,,Media Company,US,,,,,,,,,,,gpglobalnevada@gmail.com,,verified
,,GR Outdoor,,Media Company,US,,"11 - Detroit, MI;39 - Grand Rapids-Kalamazoo-Battle Creek, MI;47 - Albuquerque-Santa Fe, NM;76 - Toledo, OH;119 - Traverse City-Cadillac, MI",Bulletin;Digital Bulletins;Poster,,,,,,Kaitlyn Disselkoen,6168748283,kaitlyn@groutdoor.com,,Geopath Audited
,,GRACE COMPOSITES,,,US,,,,,,,,,GRACE COMPOSITES,5015390091,,,Not Verified
,,Grace Media Limited,,Media Company,US,,,,,,,,,Alba Rodriguez,,welcome@thegracemedia.com,,Not Verified
,,Grace Outdoor,,Media Company,US,,"9 - Atlanta, GA;25 - Charlotte, NC;37 - Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC;77 - Columbia, SC;92 - Savannah, GA;98 - Charleston, SC;103 - Myrtle Beach-Florence, SC",Bulletin;Digital;Junior Poster;Poster,,,,,,Dixie Inabinet Hicks,8032527084,dixie@graceoutdoor.com,,Geopath Audited
,,Graf Media,,Media Company,US,,,,,,,,,Thea Ingber,646-854-9841,thea@grafmediagroup.com,,verified
,,Graffiti Arts,,Media Management & Operations,US,,,,,,,,,,,art@graffiti-artist.net,,Not Verified
,,Grafik,,OOH Specialists,US,,,,,,,,,Lance Wain,+1 703-299-4500,lance@grafik.com,,Not Verified
,,Grafix Shoppe,,Media Management & Operations,US,,,,,,,,,Dani Logsdon,(888) 683-9665,,,Not Verified
,,GRAHAM BROTHERS,,,US,,,,,,,,,GRAHAM BROTHERS,8703492607,,,Not Verified
,,GRAHAM OUTDOOR ADVERTISING,,Media Company,US,,,,,,,,,Shannon Graham,+4784943965,grahamoutdooradvertising@msn.com,,verified
,,GRAND PRAIRIE COUNTRY CLUB,,,US,,,,,,,,,GRAND PRAIRIE COUNTRY CLUB,8702553043,,,Not Verified
,,GRAND SAVING BANK C/O ACCOUNTS PAYABLE,,,US,,,,,,,,,GRAND SAVING BANK C/O ACCOUNTS PAYABLE,4797523281,,,Not Verified
,,Grand Visual,,Media Management & Operations,US,,,,,,,,,Dan Dawson,9178380385,dan.dawson@grandvisual.com,,verified
,,Grandi stazioni,,Media Management & Operations,US,,,,,,,,,Noemi Taverniti,+390222199621,,,verified
,,GrandMark Signs,,Media Management & Operations,US,,,,,,,,,Joe Tindall,(913) 245-0007,joe@grandmarksigns.com,,Not Verified
,,GRANGES AMERICAS INC,,,US,,,,,,,,,GRANGES AMERICAS INC,8705232771,,,Not Verified
,,GRANT COUNTY CHAMBER OF COMMERCE,,,US,,,,,,,,,GRANT COUNTY CHAMBER OF COMMERCE,8709423021,,,Not Verified
,,GRANT COUNTY FARM BUREAU,,,US,,,,,,,,,NULL GRANT COUNTY FARM BUREAU,8709425173,,,Not Verified
,,Grant Graphics- Digital Print & Cut Supply,,Media Management & Operations,US,,,,,,,,,,,hello@grantgraphics.com,,Not Verified
,,Grapevine Outdoor,,Media Company,US,,"22 - Portland, OR",Bulletin;Mobile Bike Panels;Murals;Panel;Poster,,,,,,Abe Tannenbaum,(503) 333-5957,abe@grapevineoutdoor.com,,Geopath Audited
,,Graphic Composition,,Media Management & Operations,US,,,,,,,,,William Scovronski,+1 920-757-6977,bills@graphiccomp.com,,Not Verified
,,Graphic Connections Group,,Media Management & Operations,US,,,,,,,,,Alex Carson,+1 636-519-8320,,,Not Verified
,,Graphic Image,,Media Management & Operations,US,,,,,,,,,Tara Shepard,(203) 877-8787,tara@graphicimage.net,,Not Verified
,,Graphic Impact,,Media Management & Operations,US,,,,,,,,,Reid Volin,(520) 795-7446,reidv@graphic-impact.com,,Not Verified
,,Graphic Partners,,Media Management & Operations,US,,,,,,,,,Catherine Austill,+1 847-872-9445 ext,,,Not Verified
,,Graphic Resource Group,,Media Management & Operations,US,,,,,,,,,Allen Pyc,+1 800-218-9833,,,Not Verified
,,Graphics360,,Media Management & Operations,US,,,,,,,,,Christopher Roeser,+1 714-979-5000,chris@graphics360.net,,Not Verified
,,Graphios,,Media Management & Operations,US,,,,,,,,,David B,(773) 413-0070,david@graphios.com,,Not Verified
,,Grassroots Advertising,,Media Company,US,,,,,,,,,David Owen,4165313920,,,verified
,,Grate Outdoor,,Media Company,US,,,,,,,,,,815-729-9700,cgrate@sbcglobal.net,,verified
,,Gravy Analytics,,Attribution / Measurement / Verification;DMPs,US,,,,,,,,,,,jwiggins@gravyanalytics.com,,verified
,,Gray Outdoor,,,US,,,,,,,,,,,,,Not Verified
,,Gray Robinson,,Media Management & Operations,US,,,,,,,,,William G. McCormick,954-761-8111,william.mccormick@gray-robinson.com,,Not Verified
,,GRAY WALT PROPERTIES,,,US,,,,,,,,,GRAY WALT PROPERTIES,5014705784,,,Not Verified
,,GRAYSON OUTDOOR ADVERTISING,,,US,,,,,,,,,GRAYSON OUTDOOR ADVERTISING,5013323767,,,Not Verified
,,GREAT KOLOR,,Media Management & Operations,US,,,,,,,,,Gene Kahn,415,gene@greatkolor.com,,Not Verified
,,Great Lakes Integrated,,Media Management & Operations,US,,,,,,,,,Tom Schultz,+1 216-651-1500,tschultz@gll.com,,Not Verified
,,Great Outdoor,,Media Company,US,,"2 - Los Angeles, CA",Barricade;Bulletin;Murals;Panel;Poster;Wallscape,,,,,,Art Suberbielle,(337) 789-3942,arts@goabillboards.com,,Geopath Audited
,,Great Outdoor Ads,,Media Company,US,,"4 - Philadelphia, PA",Static Billboards,,,,,,Robert Lambert,(570) 851-8644,robert.lambert@greatoutdoorads.com,,Not Verified
,,Great Outdoors,,Media Company,US,,,,,,,,,,3018313473,bryan@greatoutdoorsadvertising.com,,verified
,,Great Projections Inc,,Media Management & Operations,US,,,,,,,,,Kathia Sanchez,+1 520-889-5353,kathia@greatprojections.com,,Not Verified
,,Greater Attleboro Taunton Regional Transit Authority,,Media Company,US,,,,,,,,,,,,,Geopath Audited
,,Greater Cleveland Regional Transit Authority,,Media Company,US,,,,,,,,,,,,,Geopath Audited
,,Greater Glens Falls Transit,,Media Company,US,,,,,,,,,,,,,Geopath Audited
,,GREATER VISION CHURCH,,,US,,,,,,,,,GREATER VISION CHURCH,8702366255,,,Not Verified
,,Green Banana,,Attribution / Measurement / Verification,US,,,,,,,,,1915,9783386500,kroy@greenbananaseo.com,,verified
,,Green City Solutions Llc,,Media Company,US,,"1 - New York, NY;4 - Philadelphia, PA;9 - Atlanta, GA",Panel,,,,,,Al Leisengang,646-582-6929,aleisengang@greencitysolutions.com,,verified
,,GREEN LEAF HOMES,,,US,,,,,,,,,GREEN LEAF HOMES,5013506266,,,Not Verified
,,Green LED walls,,Media Company,US,,,,,,,,,Henk Wijsbeek,,henk@greenledwalls.com,,verified
,,GREEN VALLEY ASSET MANAGEMENT LLC,,,US,,,,,,,,,GREEN VALLEY ASSET MANAGEMENT LLC,8706471700,,,Not Verified
,,GREENBRIER CROWN PLAZA,,,US,,,,,,,,,GREENBRIER CROWN PLAZA,5017303103,,,Not Verified
,,Greenlink Transit,,Media Company,US,,"37 - Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",Bulletin;Panel,,,,,,,,,,Geopath Audited
,,GreenSigns,,Media Company,US,,"3 - Chicago, IL",Bulletin;Digital Bulletins;Murals,,,,,,Jimi Psarakis,+1 312-789-4477,jpsarakis@greensignschicago.com,,Geopath Audited
,,Greensigns D,,,US,,,,,,,,,,,,,Not Verified
,,GREENWAY GRASS & SIGN LLC,,,US,,,,,,,,,GREENWAY GRASS & SIGN LLC,8702136652,,,Not Verified
,,Greenwich  Harbor,,Media Management & Operations,US,,,,,,,,,Carrie Pryor,(917)327-0557,cpryor@greenwichhp.com,,verified
,,GREG O'DELL,,,US,,,,,,,,,GREG O'DELL,8707431743,,,Not Verified
,,Greg Tabuteau,,Media Company,US,,,,,,,,,,,,,Not Verified
,,GREG THOMAS,,,US,,,,,,,,,GREG THOMAS,5013170016,,,Not Verified
,,Grey Fox Vineyards,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Grey Outdoor,,Media Company,US,,"24 - Raleigh-Durham (Fayetteville), NC;25 - Charlotte, NC;37 - Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC;46 - Greensboro-High Point-Winston Salem, NC;77 - Columbia, SC;98 - Charleston, SC;100 - Greenville-New Bern-Washington, NC;103 - Myrtle Beach-Florence, SC;132 - Wilmington, NC",,,,,,,Guy Williamson,(910) 620-5168,guy@interstateoutdoor.net,,verified
,,Greyline Outdoor Advertising,,Media Company,US,,,,,,,,,Warren Colville,716-983-9820,,,verified
,,GRIFFIN MEMORIAL UNITED METHODIST CHURCH,,,US,,,,,,,,,GRIFFIN MEMORIAL UNITED METHODIST CHURCH,8702362060,,,Not Verified
,,Griffin Outdoor,,Media Company,US,,"41 - Oklahoma City, OK;59 - Tulsa, OK",Bulletin,,,,,,Robert Griffin,877-474-3308,robert@griffinoutdoor.com,,Geopath Audited
,,"Grimco, Inc.",,Media Management & Operations,US,,,,,,,,,Kameryn Bellinger,(800) 542-9941,,,Not Verified
,,Grindworx Media Austin Companies,,Media Company,US,,,,,,,,,,901-800-9074,,,verified
,,GRIT Performance Marketing,,Media Management & Operations,US,,,,,,,,,Cassi Dowling,(417) 496-2716,cassi@growwithgrit.com,,Not Verified
,,Grocery TV,,Media Company,US,,"1 - New York, NY;2 - Los Angeles, CA;3 - Chicago, IL;4 - Philadelphia, PA;5 - Dallas-Ft. Worth, TX;6 - San Francisco-Oakland-San Jose, CA;7 - Boston, MA (Manchester, NH);8 - Washington, DC (Hagerstown, MD);9 - Atlanta, GA;10 - Houston, TX;11 - Detroit, MI;12 - Seattle-Tacoma, WA;13 - Phoenix (Prescott), AZ;14 - Tampa-St. Petersburg (Sarasota), FL;15 - Minneapolis-St. Paul, MN;16 - Miami-Ft. Lauderdale, FL;17 - Denver, CO;18 - Cleveland-Akron (Canton), OH;19 - Orlando-Daytona Beach-Melbourne, FL;20 - Sacramento-Stockton-Modesto, CA;21 - St. Louis, MO;22 - Portland, OR;23 - Pittsburgh, PA;24 - Raleigh-Durham (Fayetteville), NC;26 - Indianapolis, IN;27 - Baltimore, MD;28 - San Diego, CA;29 - Nashville, TN;30 - Hartford & New Haven, CT;31 - Kansas City, MO;32 - Columbus, OH;33 - Salt Lake City, UT;34 - Milwaukee, WI;35 - Cincinnati, OH;36 - San Antonio, TX;37 - Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC;38 - West Palm Beach-Ft. Pierce, FL;39 - Grand Rapids-Kalamazoo-Battle Creek, MI;40 - Las Vegas, NV;",Display;Retail - Grocery,,,,,,Natalie Kayne,,nolan@grocerytv.com,,Geopath Audited
,,GroundTruth,,Attribution / Measurement / Verification,US,,,,,,,,,Whitney James,8882347893,whitney.james@groundtruth.com,,verified
,,Group Bayport,,Media Management & Operations,US,,,,,,,,,Mitesh Patel,+91 90990 89260,mitesh@groupbayport.com,,Not Verified
,,Group Nine Marketing,,OOH Specialists,US,,,,,,,,,,,,,Not Verified
,,Grupo Expansión,,Media Management & Operations,US,,,,,,,,,Samuel Derzavich,,sammyd@grupoexpansion.com,,Not Verified
,,GSB Digital,,Media Management & Operations,US,,,,,,,,,Jessica Andersen,12126843600,jandersen@gsbdigital.com,,Not Verified
,,GSD&M,,Media Management & Operations,US,,,,,,,,,,,community@gsdm.com,,Not Verified
,,GSTV,,Media Company,US,,"1 - New York, NY;2 - Los Angeles, CA;3 - Chicago, IL;4 - Philadelphia, PA;5 - Dallas-Ft. Worth, TX;6 - San Francisco-Oakland-San Jose, CA;7 - Boston, MA (Manchester, NH);8 - Washington, DC (Hagerstown, MD);9 - Atlanta, GA;10 - Houston, TX;11 - Detroit, MI;12 - Seattle-Tacoma, WA;13 - Phoenix (Prescott), AZ;14 - Tampa-St. Petersburg (Sarasota), FL;15 - Minneapolis-St. Paul, MN;16 - Miami-Ft. Lauderdale, FL;17 - Denver, CO;18 - Cleveland-Akron (Canton), OH;19 - Orlando-Daytona Beach-Melbourne, FL;20 - Sacramento-Stockton-Modesto, CA;21 - St. Louis, MO;22 - Portland, OR;23 - Pittsburgh, PA;24 - Raleigh-Durham (Fayetteville), NC;25 - Charlotte, NC;26 - Indianapolis, IN;27 - Baltimore, MD;28 - San Diego, CA;29 - Nashville, TN;30 - Hartford & New Haven, CT;31 - Kansas City, MO;32 - Columbus, OH;33 - Salt Lake City, UT;34 - Milwaukee, WI;35 - Cincinnati, OH;36 - San Antonio, TX;37 - Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC;38 - West Palm Beach-Ft. Pierce, FL;39 - Grand Rapids-Kalamazoo-Battle Creek, MI;",Full motion video with audio;Panel;Retail - Gas Stations,,,,,,Allie Gerds,(248) 581-3008,allie.gerds@gstv.com,,Geopath Audited
,,GSTV DOOH,,,US,,,,,,,,,,,,,Not Verified
,,GTB,,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,"GTI Graphic Technology, Inc.",,Media Management & Operations,US,,,,,,,,,Brian Wolfenden,+1 845-562-7066,bwolfenden@gtilite.com,,Not Verified
,,Guerrilla Billboards Corp,,Media Company,US,,,,,,,,,Mr. Andrew Erikson,978-887-7600,,,Not Verified
,,Gulf Development Inc.,,Media Management & Operations,US,,,,,,,,,,800-516-5977,sales@gulfdev.net,,verified
,,Gulf State Signs,,Media Company;Media Management & Operations,US,,,,,,,,,,,bill@gulfstatesigns.com,,Not Verified
,,Gumas,,Media Management & Operations,US,,,,,,,,,Craig Alexander,+14156217575,calexander@gumas.com,,Not Verified
,,Gunderson Media,,Media Company,US,,,,,,,,,Chuck Gunderson,,chuck@gundersonmediallc.com,,verified
,,GUY'S SIGN COMPANY,,,US,,,,,,,,,NULL GUY'S SIGN COMPANY,8707416630,,,Not Verified
,,GUY/ROME,,DSPs / SSPs / Exchanges;Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,GYKAntler,,OOH Specialists,US,,,,,,,,,JASON CARRASCO,,jcarrasco@gykantler.com,,Not Verified
,,Gym TV,,,US,,,,,,,,,,,,,Not Verified
,,H & H Loveland Auto Parts,,Media Company,US,,,,,,,,,,,,,Not Verified
,,H & H SIGN COMPANY,,Media Management & Operations,US,,,,,,,,,,5014701380,James@h-hsigns.com,,verified
,,H & J MUFFLER & AUTO REPAIR,,,US,,,,,,,,,H & J MUFFLER & AUTO REPAIR,5012066560,,,Not Verified
,,H.I.S. ADVERTISING,,,US,,,,,,,,,H.I.S. ADVERTISING,5016803499,,,Not Verified
,,H.I.S. ADVERTISING INC.,,,US,,,,,,,,,H.I.S. ADVERTISING INC.,,,,Not Verified
,,H.I.S. FARMS INC.,,,US,,,,,,,,,H.I.S. FARMS INC.,5016803499,,,Not Verified
,,H.M.I. LLC,,,US,,,,,,,,,H.M.I. LLC,8707346100,,,Not Verified
,,"H&H Graphics, LLC",,Media Management & Operations,US,,,,,,,,,John Lipkowski,(847) 383-6285,jlipkowski@hhgrfx.com,,Not Verified
,,H&L Partners,,Media Management & Operations,US,,,,,,,,,,,newbusiness@handlpartners.com,,Not Verified
,,H&S Marketing,,OOH Specialists,US,,,,,,,,,,,contact@hsmarketingpartners.com,,Not Verified
,,Hachar Media,,Media Company,US,,,,,,,,,,,,,verified
,,Hadley Printing Company,,Media Management & Operations,US,,,,,,,,,Greg Desrosiers,+1 413-536-8517,greg@hadleyprinting.com,,Not Verified
,,HALSEY LAND CO LLC/HALSEY OUTDOOR ADV.,,,US,,,,,,,,,HALSEY LAND CO LLC/HALSEY OUTDOOR ADV.,8709729191,,,Not Verified
,,HALSEY OUTDOOR ADV.  INC.,,,US,,,,,,,,,HALSEY OUTDOOR ADV.  INC.,,,,Not Verified
